
||APOLLO 17 MISSION COMMENTARY 12/6/72 CST 19:30 GET -01:22 1/1
-01:22:00|PAO|This Is Apollo Saturn launch control we're at T minus 1 hour 22 minutes and counting. Cabin purge has now been completed and the boost protective cover has been closed. The 65 percent nitrogen 35 percent oxygen mixture will now be enriched to a 60 40 mixture at liftoff. Just completed were some preflight command tests with the Manned Spacecraft Center in Houston. These tests are to insure that Houston can send commands, and that they are being received on or by the launch vehicle. Also just completed was a first motion signal. This is the first motion of the vehicle as it lifts off the pad. A test signal is sent to the eastern test range and to the Manned Spacecraft Center in Houston to assure that they will get this signal at liftoff. Also, we just received a final go for a Jim-sphere release. The Jim-sphere is a weather balloon which is the final weather balloon to go up before launch indicating the wind direction. C-band beacons are in check at this time. The C-band beacons aboard the launch vehicle are used in tracking. They give indications of range velocity during the power phase of flight. Que ball sim command was just sent. The que ball is an angle of a tacmeter which is purched above the launch escape system, and it's read by the spacecraft commander in the spacecraft. It would indicate any deviation from the planned flight route. It reads zero as it sits on the pad and during the test a simulated command is sent to it, and Gene Cernan in the spacecraft reads off what he is reading in the spacecraft during that sim command. The checks in the spacecraft continue to run somewhat ahead of schedule. The spacecraft test conductor Skip Chauvin indicated their running ahead and looking good to which Cernan repled we're looking good up here too. The countdown continuing to move along well at this time T minus 1 hour 21 minutes and counting. This is Kennedy Launch Control.
||APOLLO 17 MISSION COMMENTARY 12/06/72 CST 19:40 GET -01:12  MC 2/1
-01:12:00|PAO|This is Apollo Saturn Launch Control T minus 1 hour 12 minutes and counting. At this time Spacecraft Commander Gene Cernan and the Spacecraft test conductor Skip Chauvin are going over some command checks. During these checks the Spacecraft Commander actually gimbles the - or moves, swings the main engine in the Service Module. He does this using his flight hand controller and this is a system which is done so that if there is a problem with the computer which normally flies these, he can take over and manually fly it. Normally, however, all burns of this engine are done by the computer. Out at the pad, the space vehicle is surrounded by searchlights producing some 225 foot candles of light, a total of 72 20 kilowatt zeon lights and 2 60 kilowatt zeon searchligh banks provide this illumination. At liftoff, approximately 7500 foot candles will be produced from the flame of the Saturn V first stage engines. This is almost equivalent to daylight. Searchlight will also illuminate the Apollo 17 for the first 60 feet of its flight. Countdown continuing to go smoothly now as we approach the 1 hour mark. T minus 1 hour 11 minutes and counting. This is Kennedy Launch Control.
||APOLLO 17 MISSION COMMENTARY 12/6/72 GET -01:00 CST 19:52 MC 3/1
-01:00:00|PAO|This is Apollo Saturn Launch Control. We're at T minus 1 hour and counting. T minus 1 hour and counting. Just completed were the C—band beacon checks. These are checks of the beacons, two of them aboard the instrument unit of the space vehicle. These are used in conjunction with C-band radar here at Kennedy Space Center to check the space vehicle during powered phase of flight. A check was just made with the superintendent of range operations who ran through the camera coverage looking at the weather around the various areas to see what camera coverage, and that appears to be satisfactory. Meanwhile, at the pad, the closeout crew has completed securing the white room area, and they are clearing the pad area themselves at this time. Just before they left, they indicated to Cernan that they were completed their jobs going back away from the pad area. Cernan said "We'll see you when we get back." The pad leader responded that "The next face you see had better be a frogman or you're in trouble." The weather appears to be satisfactory. We've been tracking some local buildups, but at this time they're just -they do not seem to be posing any problem for an on-time launch at 9:53 p.m. EST. Now, T minus 59 minutes, 32 seconds and counting. This is Kennedy Launch Control.
||APOLLO 17 MISSION COMMENTARY 12/6/72 GET -0:55 CST 19:57 MC 4/1
-00:55:00|PAO|This is Apollo Saturn Launch Control. We are at T-55 minutes 54 seconds and counting. Stoney, astronaut Bob Parker, the capsule communicator here in the firing room who has a variety of of functions during this mission; one of which is to set the elevators at the 320 foot level. He actually commands the elevators which are part of the egress system -emergency egress system, for the astronauts. He has just reported that the elevators have now been set at the 320 foot level. In an emergency the crew could come out of their spacecraft into these elevators where they would be lowered at a high speed, 600 feet per minute, to the ground floor or A level floor where they can exit from there into a variety of escape modes; one of which would be down a chute into a blast danger area or a safety area, or they could continue on out and be picked up by armored carriers. Underway at this time with the launch vehicle are some checks of the secure range safety systems aboard the vehicle. These are actually checks of the receivers in that system. A range Safety Officer could terminate the flight of Apollo 17 if it became irratic by initiating emergency cut off, or if necessary a propellant dispersion command. These systems are located on each of the flight stages. There are three stages of the Saturn V. Two receivers in each stage, and they would receive a signal from the range safety officers and then sending through them -through these receivers, they could perform the propellant dispersion. These actions, of course, will be taken only if the vehicle were so irratic that it were endangering some land areas, and of course, only after the crew had used one of the escape options open to them. The test going well at this time. Our countdown continuing T minus 54 minutes 6 seconds and counting. This is Kennedy Launch Control.
||APOLLO 17 MISSION COMMENTARY 12/6/72 CST 20:02 GET -00:50 MC 5/1
-00:50:00|PAO|This is Apollo Saturn Launch Control at T minus 50 minutes 55 seconds and counting. Preparations are underway in the launch control center at this time for a critical power transfer test. The space vehicle at this time is being fed from an external power source, but shortly before liftoff it will be transfered to the internal flight batteries. This test is to ensure that all electrical systems aboard the vehicle function properly on the internal flight batteries. The test takes about five minutes during which time the various elements of the launch team monitor thier systems and report in then to the test supervisor, Bill Schick here in the control room that everything looks good during the test. Depending on local weather conditions the various areas around the United States, the flight of Apollo 17 will be monitored or be able to be seen by people as far as 500 miles away. This is the flight as seen of the first stage of powered flight. This would include a large portion the southeastern United States, northern tip of Cuba and the Bahama Islands. The power transfer test is now underway; first stage, second stage, third stage, instrument unit now all going to internal power. Countdown continuing to go well T minus 49 minutes 35 seconds and counting. This is Kennedy Test Control.
